"player_api_id","num_appearences","num_leagues","player_name","overall_rating","gk_rating"
32118,148,3,"Lukas Podolski",78,43
32148,42,1,"Michael Kightly",69,36
32200,48,1,"Steven Smith",61,46
32304,44,1,"George Boyd",70,46
32318,46,1,"Kelvin Wilson",70,40
32323,9,1,"David McNamee",61,48
32343,62,1,"Markus Neumayr",67,4
32345,152,1,"John Obi Mikel",77,53
32410,22,1,"Michael Hart",62,33
32411,63,1,"Russell Anderson",65,32
32412,66,1,"Scott Severin",61,42
32413,14,1,"Barry Nicholson",61,55
32414,25,1,"Steve Lovell",60,43
32415,22,1,"Chris Clark",58,43
32418,194,1,"Jamie Langfield",65,249
32419,194,1,"Andrew Considine",64,48
32421,65,1,"Christopher Maguire",66,52
32427,61,1,"Darren Mackie",61,37
32430,128,1,"Richard Foster",62,44
32436,73,1,"Zander Diamond",63,48
32441,158,1,"Gareth McAuley",75,46
32446,37,1,"David Marshall",75,293
32447,1,1,"Michael McGlinchey",66,41
32448,70,2,"Aiden McGeady",76,40
32449,39,1,"Darren O'Dea",68,36
32450,14,1,"Simon Ferry",62,37
32453,87,1,"Mark Kerr",60,41
32455,54,1,"Barry Robson",64,42
32456,54,1,"Stuart Duff",61,43
32457,150,1,"Lee Mair",59,47
32458,94,1,"Garry Kenneth",61,35
32465,109,2,"David Goodwillie",68,47
32474,28,1,"Chris Innes",60,52
32484,42,1,"David McCracken",60,43
32485,7,1,"Jim Paterson",54,38
32496,187,2,"Allan McGregor",74,295
32503,57,1,"Gary Mason",61,57
32504,16,1,"Jorge Ribeiro",68,29
32546,27,2,"Pedro da Silva Moutinho,28",61,110
32547,17,1,"Alan Gow",63,40
32553,144,1,"Darren Barr",63,48
32555,85,1,"Steven Thomson",62,36
32556,30,1,"Mark Twaddle",57,48
32559,179,1,"Liam Craig",68,42
32561,4,1,"Brian Allison",60,121
32562,122,2,"Craig Gordon",74,294
32563,46,1,"Robbie Neilson",61,29
32566,79,1,"Camel Meriem",71,30
32567,43,1,"Paul Hartley",71,34
32569,248,2,"Patrice Evra",81,18
32570,13,1,"Roman Bednar",67,41
32571,17,1,"Franck Jurietti",72,129
32572,89,1,"Ludovic Giuly",73,35
32573,3,1,"Olivier Dacourt",76,137
32574,104,2,"Jonathan Zebina",73,41
32575,254,1,"Rio Mavuba",79,38
32576,6,1,"Saulius Mikoliunas",64,124
32577,60,2,"Bernard Mendy",63,37
32578,64,2,"Jerome Rothen",71,52
32579,171,3,"Anthony Reveillere",74,39
32580,2,1,"Deividas Cesnauskis",65,135
32581,115,2,"Christophe Berra",74,40
32583,101,1,"Lee Wallace",65,30
32584,150,1,"Jamie MacDonald",67,267
32587,45,2,"Ibrahim Tall",62,39
32589,40,2,"Jose Goncalves",70,47
32591,26,1,"Bruno Aguiar",64,122
32593,100,2,"Andrew Driver",68,47
32596,92,1,"Benjamin Huggel",61,36
32597,136,2,"Reto Ziegler",73,20
32609,15,1,"Steven Pressley",70,120
32616,147,2,"Steven Whittaker",70,44
32617,58,1,"Michael Stewart",70,130
32618,82,1,"Kevin Thomson",61,51
32620,17,1,"Sam Morrow",56,44
32621,3,1,"Guillaume Beuzelin",64,136
32622,92,1,"Chris Hogg",60,35
32624,49,1,"Ivan Sproule",63,42
32627,191,3,"Steven Fletcher",76,48
32630,126,1,"Lewis Stevenson",60,37
32633,139,1,"Zbigniew Malkowski",63,243
32636,11,1,"Sean Lynch",55,39
32637,11,2,"Abdessalam Benjelloun",61,95
32653,62,1,"Hans-Joerg Butt",75,307
32656,70,1,"Antonio Lopez",67,48
32657,203,3,"Victor Valdes",81,321
32658,115,1,"Mark Brown",61,239
32659,111,1,"Ross Tokely",58,38
32661,45,1,"Darren Dods",62,48
32664,21,1,"Roy McBain",60,55
32665,1,1,"Barry Wilson",60,126
32669,45,1,"Russell Duncan",61,35
32670,109,1,"Grant Munro",62,46
32673,39,1,"Richard Hastings",61,121
32674,39,1,"Craig Dargo",61,27
32675,142,1,"Cata Diaz",76,42
32678,53,1,"German Dario Lux",76,305
32679,55,1,"Michael Fraser",58,230
32681,108,1,"Ian Black",63,47
32690,25,2,"Stein Huysegems",65,42
32693,37,1,"Alan Combe",58,232
32694,136,1,"James Fowler",59,41
32696,98,1,"Garry Hay",56,37
32697,20,1,"David Lilley",64,122
32700,49,1,"Simon Ford",58,40
32703,48,1,"Danny Invincibile",62,40
32705,123,2,"Steven Naismith",76,44
32706,82,1,"Colin Nish",62,43
32711,192,1,"Jamie Hamill",67,40
32713,115,1,"Cameron Bell",64,251
32714,15,1,"Jamie Adams",58,36
32717,43,1,"Ryan O'Leary",61,35
32725,223,1,"David Mackay",66,54
32728,65,1,"Robert Snodgrass",74,51
32730,24,1,"Martin Scott",60,41
32732,91,1,"James McPake",63,49
32734,103,1,"Graham Dorrans",74,34
32745,23,1,"Ivica Banovic",67,47
32746,220,1,"Morgan De Sanctis",77,295
32747,125,1,"Fabrizio Miccoli",81,41
32748,179,1,"Antonio Cassano",79,37
32749,133,1,"Marco Di Vaio",74,42
32750,11,1,"Mauro Esposito",73,135
32751,115,1,"Massimo Ambrosini",74,44
32752,36,1,"Giuseppe Favalli",75,133
32755,39,1,"Milivoje Vitakic",67,125
32760,119,2,"Milos Maric",66,42
32761,29,1,"Ruben Baraja",78,152
32762,16,1,"Vicente",72,46
32763,21,1,"Alberto Luque,21",72,38
32764,64,1,"Raul Tamudo",67,40
32765,23,1,"Jose Maria Guti",81,40
32766,19,1,"Ivan de la Pena",73,26
32769,228,1,"Paolo Cannavaro",75,32
32776,48,1,"Issam Jemaa",67,39
32786,32,1,"Robert Jones",65,39
32788,19,1,"Joshua Kennedy",66,34
32824,1,1,"Martyn Corrigan",60,132
32825,10,1,"Brian Kerr",63,128
32826,94,1,"Scott McDonald",68,37
32827,130,1,"Richie Foran",64,44
32829,48,1,"David Clarkson",64,43
32830,16,1,"Steven McGarry",60,28
32831,80,1,"Kevin McBride",60,38
32833,84,1,"Paul Quinn",65,38
32836,36,1,"Marc Fitzpatrick",59,55
32844,235,1,"Mark Reynolds",70,57
32845,1,1,"Alan Martin",60,248
32863,156,1,"Thomas Buffel",71,46
32865,48,3,"Nacho Novo",64,41
32866,46,1,"Gavin Rae",64,48
32867,117,1,"Kris Boyd",69,40
32868,5,1,"Julien Rodriguez",54,43
32870,135,2,"Alan Hutton",73,47
32871,84,1,"Ian Murray",62,35
32880,2,1,"Steven McDougall",59,32
32891,125,1,"Danny Grainger",61,43
32906,5,1,"Neil McGregor",58,34
32907,97,1,"Craig Bryson",73,46
32917,80,1,"Mark McLaughlin",62,29
32920,83,2,"Rasmus Bengtsson",72,39
32924,70,1,"Alex Neil",59,33
32931,21,1,"Paul Burns",57,48
32932,11,1,"Willie Gibson",61,48
32937,101,4,"Christian Poulsen",72,49
32942,38,2,"Don Cowie",66,33
32951,18,1,"Willie Dyer",59,31
32952,19,1,"Kevin Rutkiewicz",60,35
32955,22,1,"Martin Hardie",65,51
32956,100,1,"Simon Mensing",64,41
32957,27,1,"Kevin Moon",62,33
32960,21,1,"Peter MacDonald",61,38
32961,22,1,"Steven Milne",59,48
32964,55,1,"Kirk Broadfoot",66,54
32968,117,1,"John Potter",63,40
32969,131,1,"David van Zanten",58,32
32971,5,1,"Mark Corcoran",62,56
32973,37,2,"Simon Lappin",63,47
32975,85,1,"Hugh Murray",60,39
32978,63,1,"Billy Mehmet",62,45
32990,9,1,"Nicolas Ardouin",61,245
32995,6,1,"Enrique de Lucas",71,35
32999,195,1,"Mehdi Lacen",76,43
33000,2,1,"Arthuro",65,40
33018,141,1,"Daniel Aranzubia",74,298
33021,1,1,"Ander Murillo",68,53
33022,47,1,"Luis Prieto",65,44
33024,152,1,"Carlos Gurpegi",79,50
33025,217,1,"Andoni Iraola",76,40
33027,46,2,"Ustaritz",65,36
33028,216,1,"Aritz Aduriz",82,43
33030,202,2,"Fernando Llorente",80,11
33039,16,1,"Berry Powel",65,42
33045,54,1,"Stephen Kelly",66,52
33048,14,1,"Darren Pratley",67,51
33049,62,1,"Lee Bowyer",69,46
33060,15,1,"Enoch Showunmi",59,34
33065,48,1,"Karim Guede",65,34
33074,38,4,"Eidur Gudjohnsen",72,43
33076,18,1,"Zak Whitbread",64,46
33080,17,1,"Umut Bulut",70,49
33082,23,1,"Mario Cvitanovic",69,114
33085,96,1,"Daniel van Buyten",78,38
33086,194,1,"Joleon Lescott",74,41
33098,15,1,"Peter Kovacs",67,45
33100,50,1,"Chaouki Ben Saada",66,55
33101,69,1,"Jose Paolo Guerrero",78,38
33107,45,1,"Nicolas Marin",59,45
33108,17,1,"Stephane Noro",66,35
33109,41,1,"Laurent Pionnier",72,293
33114,18,1,"Fatih Atik",54,42
33116,40,1,"Stephane Darbion",66,36
33117,66,2,"Nicolas Godemeche",63,42
33118,1,1,"Thierry Gathuessi",61,120
33122,151,1,"Sylvain Marchal",68,31
33128,151,3,"Didier Digard",76,45
33129,15,1,"Olivier Blondel",69,268
33138,90,1,"Stephen Ward",71,56
33272,64,1,"Peter Jehle",62,247
33285,27,1,"Daniel Ziebig",61,44
33312,36,1,"Jonathan Spector",69,50
33316,1,1,"Michael Chopra",67,47
33330,3,1,"Danny Wintjens",63,253
33331,22,1,"Julian Jenner",63,46
33335,36,1,"David Mendes",69,49
33336,39,1,"Mimoun Azaouagh",69,32
33337,83,1,"Fabio Simplicio",75,52
33338,172,1,"Dennis Aogo",76,48
33339,60,2,"Gerhard Tremmel",74,285
33342,6,1,"Dennis Kruppke",67,42
33344,47,1,"Romain Poyet",69,44
33348,15,1,"Roda Antar",71,123
33408,12,1,"Elliott L. Ward",67,44
33413,24,1,"Marco Pisano",63,29
33414,39,1,"Pietro Accardi",66,34
33418,72,3,"Djibril Cisse",72,51
33420,91,1,"Yohann Poulard",69,37
33421,18,1,"Jimmy Kebe",66,51
33422,61,1,"Guillermo Rodriguez",72,38
33424,55,2,"Matt Moussilou",63,44
33431,131,1,"Romain Salin",75,288
33433,52,1,"Toifilou Maoulida",66,35
33435,20,1,"Jerko Leko",70,34
33436,46,2,"Nourdin Boukhari",66,42
33439,9,2,"Vladimir Stojkovic",75,293
33440,4,1,"Yoann Bigne",66,46
33444,25,1,"Florian Jarjat",61,41
33446,122,1,"Sebastien Roudet",67,41
33448,5,1,"Rudy Haddad",64,45
33451,107,1,"Alaeddine Yahia",70,57
33452,29,1,"Yohan Lachor,29",64,123
33464,34,2,"Karim Ziani",75,48
33468,214,2,"Stephane Sessegnon",77,49
33473,63,1,"Tom Starke",75,290
33488,31,1,"Philipp Haastrup",65,41
33544,13,1,"Mourad Meghni",71,38
33546,16,1,"Ronan Le Crom",67,263
33550,104,1,"Romuald Peiser",67,256
33553,106,1,"Gary McDonald",60,36
33578,10,1,"Morten Nordstrand",67,42
33579,97,1,"Oscar Wendt",78,46
33582,56,1,"Jiri Jarosik",67,38
33586,112,1,"Alvaro Rubio",71,44
33588,32,1,"Haris Medunjanin",72,39
33595,25,1,"Mario Cantaluppi,25",65,135
33599,33,1,"Daniel Moreira",70,34
33605,85,1,"Francisco Javier Martos",70,45
33607,46,1,"Ruben",70,49
33609,28,1,"Paco Pena",66,38
33611,43,1,"Diego Camacho",71,44
33615,15,1,"Ian Harte",63,36
33617,17,1,"Lionel Letizi",72,286
33619,45,1,"Laurent Courtois",63,44
33620,123,2,"Jelle van Damme",75,41
33622,69,1,"Sherjill MacDonald",65,43
33625,40,1,"Goran Lovre",67,27
33630,64,1,"Ivan Cuellar",76,310
33632,86,2,"Maxi Rodriguez",75,44
33633,60,1,"Martin Petrov",72,41
33634,146,1,"Juan Valera",76,38
33635,230,1,"Gabi",81,37
33636,90,1,"Luis Perea",75,45
33637,19,2,"Peter Luccin",63,43
33639,133,3,"Samuel Eto'o",80,46
33640,102,1,"Maxi Lopez",77,42
33641,8,1,"Santiago Ezquerro",71,134
33644,18,2,"Antonio Doblas",68,274
33650,1,1,"Vincent Pericard",62,44
33655,34,1,"Arturo Arzu",66,48
33657,94,2,"Bjoern Vleminckx",69,32
33660,4,1,"Olivier Fontenette",58,114
33662,90,1,"Tim Smolders",63,39
33665,24,1,"Jesus Capi",67,44
33666,16,1,"Miguel Angel",65,37
33668,18,1,"Francisco Munoz Xisco,18",64,45
33671,35,1,"Vincent Provoost",61,114
33676,8,1,"Peter Mollez",61,247
33681,22,1,"Johan Vonlanthen",66,51
33682,24,1,"Cees Paauwe",63,262
33683,58,2,"Evander Sno",73,39
33684,29,1,"Ibrahim Kargbo",65,120
33685,64,2,"Mohamed Messoudi",67,43
33686,10,1,"Marco Engelhardt",66,37
33687,21,1,"Ousmane Dabo",73,36
33688,4,1,"Jeremy Gavanon",66,269
33692,10,1,"Noel Hunt",65,54
33693,78,1,"Craig Conway",68,53
33696,26,1,"Steven Robb",64,40
33697,29,1,"Felipe Morais",64,44
33706,99,1,"Paolo Sammarco",68,42
33715,29,1,"Abraham Paz Cruz",66,40
33729,46,1,"Jonathan Sesma",68,42
33731,51,1,"Esteban",72,289
33732,30,1,"Jose Manuel Pinto",72,290
33733,82,1,"Angel Lopez",71,42
33744,137,1,"Yoann Gourcuff",79,34
33747,60,1,"Borja Oubina",74,35
33753,125,1,"Gustavo Adolfo Munua",74,308
33754,17,1,"Justin Hoyte",63,49
33756,117,1,"Manuel Pablo",67,47
33758,17,1,"Julian de Guzman",64,40
33759,46,1,"Aldo Pedro Duscher",74,43
33761,58,1,"Juan Carlos Valeron",74,39
33762,50,2,"Angel Javier Arizmendi",68,41
33764,286,1,"Gorka Iraizoz Moreno",79,322
33767,51,1,"David Garcia",67,28
33768,36,1,"Daniel Jarque",77,123
33769,14,1,"Eduardo Costa",69,33
33772,51,1,"Christian Eigler",67,34
33773,76,1,"Ferran Corominas",74,50
33775,82,1,"Javier Paredes",65,56
33778,15,1,"Daniel Guiza",71,37
33781,71,1,"Craig Bellamy",73,48
33782,151,2,"Jeremy Menez",81,20
33790,13,1,"Somen Tchoyi",69,44
33792,68,2,"Andreas Hinkel",72,36
33793,4,1,"Hugo Alcantara",66,30
33800,40,2,"Edinho",72,30
33804,76,1,"Bartosz Lawa,25",63,37
33805,20,1,"Ruben Martin Pulido",72,120
33807,18,1,"Marcin Kus",61,30
33812,151,3,"Sebastien Squillaci",74,35
33813,44,1,"Sylvain Monsoreau",66,39
33814,38,1,"Sammy Traore",70,49
33816,201,1,"Massimo Gobbi",73,41
33817,27,1,"Reginaldo",71,37
33820,17,1,"Angel Manuel Vivar Dorado",69,135
33823,90,1,"Zdenek Pospech",75,46
33826,20,1,"Francesco Arnau",67,271
33827,26,1,"Inaki Goitia",66,258
33828,19,1,"Cesar Navas",76,41
33832,4,1,"Antonio Hidalgo",69,34
33840,23,2,"Alexandre Geijo",70,37
33843,196,1,"Jesus Gamez",78,46
33844,8,1,"Saul",68,39
33845,146,1,"Miguel Angel Moya",80,321
33847,98,1,"Sergio Ballesteros",74,35
33848,227,1,"Fernando Navarro",75,38
33849,130,1,"Jose Carlos Nunes",70,46
33850,13,2,"Angelos Basinas",71,39
33851,4,1,"Guillermo Ariel Pereyra",62,125
33852,140,2,"Jonas Gutierrez",74,45
33854,7,1,"Tuni",65,43
33856,159,2,"Ivan Ramis",74,43
33857,38,1,"Thorstein Helstad",67,38
33861,29,1,"Enrique Corrales",63,38
33863,117,1,"Carlos Cuellar",72,45
33865,151,1,"Miguel Flano",73,34
33866,53,1,"David Lopez",70,41
33867,1,1,"Ludovic Delporte",64,37
33869,2,1,"Inaki Munoz",67,38
33870,154,1,"Patxi Martinez Punal",71,49
33871,159,1,"Raul Garcia",81,61
33872,77,1,"Valdo",68,52
33874,34,1,"Jose Josetxo",67,41
33881,176,1,"Jonathan Walters",74,37
33884,20,1,"Jose Moraton",67,42
33885,22,1,"Oriol",59,31
33887,30,1,"Sergio Matabuena",64,41
33888,106,1,"Felipe Melo",79,39
33889,3,1,"Cristian Portilla",67,47
33891,4,1,"Juanjo",67,41
33892,66,1,"Oscar Serrano",66,43
33893,78,1,"Ayoze Diaz Diaz",63,27
33895,18,1,"Borja Neru",62,126
33896,66,1,"Pablo Pinillos",70,47
33898,18,2,"Raul Bravo",68,38
33913,36,1,"Alex Keddie",59,50
33914,162,1,"Craig Samson",64,245
33915,53,1,"Garry Brady",61,33
33929,30,2,"Sidi Yaya Keita",63,44
33930,1,1,"Seid Khiter",63,44
33931,11,1,"Fitz Hall",66,43
33941,15,1,"Danny Pugh",59,44
33948,27,2,"Jason Brown",60,242
33954,8,1,"Christopher Mitchell",55,47
33956,39,1,"Christian Nade",63,43
33958,75,1,"Asier Riesgo",71,283
33959,87,1,"Ion Ansotegi",74,47
33960,140,1,"Mikel Gonzalez",76,46
33961,28,1,"Mikel Labaka",68,36
33963,92,3,"Javier Garrido",72,43
33964,21,1,"Mikel Alonso",61,34
33967,78,2,"Dalibor Stevanovic",65,40
33973,172,1,"Xabier Prieto",77,35
33974,108,2,"Robinho",76,16
33986,115,1,"Andres Palop",72,290
33988,225,1,"Daniel Alves",84,33
33989,80,1,"Frederic Kanoute",76,33
33990,100,1,"Julien Escude",76,31
33991,217,2,"Jesus Navas",80,45
33992,132,1,"Adriano",77,54
33993,34,1,"Aitor Ocio",69,33
33997,53,1,"Mikel Eizaguirre Aranburu",74,41
34000,71,2,"Enzo Maresca",74,43
34003,43,2,"Ludovic Butelle",74,288
34005,13,1,"Roberto Fabian Ayala",77,121
34007,78,1,"Miguel",75,38
34008,218,2,"Emiliano Moretti",77,46
34021,15,1,"Marco Caneira",72,38
34025,9,1,"Mohamed Dahmane",67,49
34029,196,2,"Raul Albiol",81,28
34031,4,1,"Michael Wiggers",58,121
34035,61,1,"Matias Emilio Delgado",76,43
34036,208,1,"Glen Johnson",77,27
34037,87,2,"Ireneusz Jelen",69,36
34045,94,2,"Fabrice Ehret",63,37
34052,78,1,"Roland Baettig",63,37
34054,21,1,"Baykal Kulaksizoglu",59,116
34055,6,1,"Alexandre Quennoz",63,114
34066,23,1,"Tariq Chihab",61,113
34067,17,1,"Aleksandar Mitreski",65,115
34075,16,1,"Moreno Merenda",62,114
34079,43,1,"Didier Crettenand",63,40
34082,166,1,"Marco Schneuwly",68,40
34086,8,1,"Bruno Sutter",54,108
34101,20,1,"Bruno Cheyrou",63,40
34102,116,2,"Alexander Frei",77,46
34103,25,1,"Mariano Pernia",72,135
34104,130,1,"Ze Castro",76,47
34106,55,1,"Luis Fabiano",77,37
34112,9,1,"Pavel Pardo",67,46
34113,23,1,"Ricardo Osorio",69,52
34114,83,1,"Roberto Hilbert",77,43
34170,8,1,"Francis Jeffers",60,44
34176,61,1,"Jason Roberts",68,47
34177,71,1,"Kenny Miller",66,43
34182,66,2,"Didier Zokora",70,34
34183,84,3,"Ricardo Faty",70,47
34193,104,1,"Roger Johnson",69,41
34194,29,1,"Mikele Leigertwood",67,34
34206,22,1,"Sean O'Hanlon",59,36
34213,119,1,"Ryan Esson",60,237
34214,24,1,"Leon Cort",62,28
34222,35,1,"Fabio Aurelio",69,41
34225,93,1,"Tomasz Kupisz",70,49
34230,43,2,"Tyrone Mears",70,43
34231,11,2,"Fernando Morientes",78,125
34233,19,1,"Mark Gonzalez",73,52
34234,50,1,"Paulo Jorge",64,45
34237,2,1,"Tom Brighton",59,101
34239,22,1,"Austin McCann",61,29
34248,2,1,"Ki-Hyeon Seol",69,36
34254,86,1,"Richard Brittain",65,33
34259,112,1,"David Raven",65,43
34261,98,1,"Johan Elmander",67,44
34262,10,1,"Jonas Kamper",66,41
34264,124,1,"Miroslav Radovic",72,29
34266,93,1,"Bartosz Slusarski",64,41
34267,144,1,"Pirmin Schwegler",77,44
34268,167,2,"Alain Nef",64,46
34269,21,1,"Giuseppe Rapisarda",55,107
34270,7,1,"Davide Taini",55,212
34275,156,1,"Michael Turner",73,47
34298,11,1,"Juliano Mineiro",69,43
34299,5,1,"Dietmar Hamann",61,45
34304,184,3,"Maxwell",79,41
34305,167,2,"Maicon",77,36
34319,52,2,"Aimo Stefano Diana",59,46
34320,63,2,"Fabio Grosso",72,41
34334,78,2,"Sanharib Bueyueksal",67,36
34336,9,1,"Jozef Piacek",63,41
34370,3,2,"Djiby Fall",69,32
34381,72,3,"Derek Boateng",71,44
34382,13,1,"Roberto Abbondanzieri",73,310
34400,44,1,"Arnold Bruggink",72,34
34413,55,2,"Antonio da Silva",69,36
34417,76,1,"Alain Traore",70,52
34418,46,1,"Sol Campbell",75,33
34420,94,1,"Alexander Madlung",72,40
34421,68,1,"Chris Kirkland",61,250
34426,14,1,"Richie Ryan",60,42
34430,86,1,"Samuel Ricketts",70,37
34433,31,1,"Sylvan Ebanks-Blake",62,41
34437,61,1,"Dean Marney",70,34
34442,10,1,"Grant Murray",61,114
34443,18,1,"Yoann Folly",61,40
34447,245,1,"John Rankin",63,33
34466,76,1,"Emile Heskey",66,55
34471,38,1,"Jason Thomson",62,50
34479,58,2,"Carlos Salcido",70,39
34480,11,1,"Davy Schollen",69,282
34485,64,1,"Franco Costanzo",65,256
34487,23,1,"Aco Stojkov",59,107
34489,20,1,"Henk Timmer",70,290
34492,53,1,"Denny Landzaat",66,32
34520,56,2,"Fabio Cannavaro",82,137
34530,167,1,"Christian Abbiati",75,289
34531,26,1,"Bernardo Corradi",70,34
34534,77,1,"Gianluca Zambrotta",76,40
34540,48,1,"Mark Bresciano",70,30
34543,104,1,"Carlton Cole",70,48
34551,7,2,"Pedro Pele Monteiro",64,113
34563,124,1,"Morgaro Gomis",64,43
34567,52,3,"Herold Goulon",68,48
34574,139,1,"Damien Duff",71,44
34575,52,1,"Asier del Horno",72,40
34580,1,1,"Fabiano",65,43
34582,43,1,"Mate Bilic",68,41
34590,60,2,"Radoslav Kovac",60,29
34601,69,2,"Jermaine Pennant",73,26
34602,42,2,"Ruud van Nistelrooy",77,36
34622,24,1,"Graham Gartland",56,38
34633,83,2,"Nene",72,16
34650,16,1,"Alex Silva",73,48
34653,73,1,"Pablo Aimar",77,35
34654,76,2,"Souleymane Bamba",71,42
34656,19,1,"Chris Smith",59,228
34662,22,1,"Vitor Lima",62,125
34675,28,1,"Roger",74,53
34681,84,1,"Renato Augusto",76,46
34698,4,1,"Michael Lumb",64,43
34699,2,1,"Mike Tullberg",55,39
34763,62,2,"Nicklas Pedersen",70,49
34942,29,2,"Patrick Vieira",76,46
34944,194,1,"Michael Carrick",80,47
34945,51,1,"Rudolf Skacel",72,37
34946,37,1,"Lee Croft",62,32
34947,27,1,"Bennedict McCarthy,27",73,35
34952,104,2,"Daniele Bonera",76,12
34956,12,1,"Mista",68,42
34967,81,1,"Diego Barcelos",73,48
34969,8,2,"Javier Chevanton",70,43
34971,64,1,"Christian Tiffert",69,53
34972,8,1,"Ivan Pejcic",57,105
34983,6,1,"Alvaro Santos",61,50
34987,65,1,"Mario Melchiot",76,127
35022,85,1,"Kevin Conboy",67,38
35110,110,1,"Winston Reid",80,46
35112,197,3,"Simon Kjaer",80,48
35116,39,1,"Oluwafemi Ajilore",64,28
35121,10,1,"Jesper Juelsgaard",67,50
35125,36,1,"Leon Jessen",65,41
35244,104,1,"Andre Dias",75,44
35324,106,1,"Antonio Barragan",75,37
35327,171,1,"Antonio Valencia",75,35
35336,24,1,"Kyle Letheren",63,248
35338,14,1,"Jay Bothroyd",70,48
35345,122,1,"Jason Puncheon",75,55
35398,83,1,"Michael Gardyne",63,33
35407,70,1,"Pierre-Alain Frau",70,26
35408,82,1,"Jerome Leroy",64,28
35409,13,1,"Rafik Saifi",60,45
35410,36,1,"Steve Savidan",80,111
35411,137,2,"Demba Ba",82,36
35412,38,1,"Wilfried Dalmat",71,33
35417,34,1,"Guerkan Sermeter",59,36
35421,186,1,"German Denis",75,33
35425,117,1,"Oscar Cardozo",77,38
35437,3,1,"Christian Kalvenes",63,34
35438,9,1,"Danny Shittu",67,46
35439,1,1,"Derek Asamoah",61,46
35442,43,2,"Bradley Jones",70,279
35443,191,1,"Sebastian Larsson",74,47
35444,65,2,"Mario Licka",62,43
35451,58,1,"Lionel Ainsworth",68,46
35453,28,1,"Ricardo Batista",65,265
35454,25,1,"Leon Best",67,49
35463,160,1,"Willo Flood",65,50
35466,119,1,"Karl Henry",71,46
35467,62,1,"Danny Higginbotham",65,43
35472,131,1,"Emmerson Boyce",61,32
35475,10,1,"Colin McMenamin",61,35
35477,37,1,"David Stockdale",72,291
35480,36,1,"Alex Bruce",68,46
35481,1,1,"Rob Hulse",65,42
35492,9,1,"Sean Murdoch",59,234
35493,88,1,"Wesley Hoolahan",76,50
35495,4,1,"Dorus De Vries",71,285
35496,18,1,"Kelvin Davis",71,268
35497,76,3,"Mounir El Hamdaoui",73,27
35499,215,1,"Jeremy Clement",76,49
35500,98,1,"Brian McLean",57,43
35502,231,1,"Steven Hammell",64,50
35503,21,1,"Rory Loy",61,54
35506,3,1,"Zurab Khizanishvili",67,44
35513,44,1,"Mark Howard",64,256
35515,38,1,"Simon Francis",72,36
35523,20,1,"Glenn Murray",72,47
35524,17,1,"Colin Healy",62,38
35527,9,1,"Graham Barrett",58,38
35530,4,1,"Rory Boulding",59,45
35531,14,2,"Franck Queudrue",63,43
35532,118,1,"Fabrice Muamba",76,49
35539,25,1,"Richard Offiong",59,38
35544,14,1,"Julio Arca",65,44
35554,36,1,"Ian Evatt",65,31
35556,12,1,"Jay Tabb",63,40
35559,68,1,"Jose Saez",67,39
35560,9,1,"Guillaume Rippert",62,45
35561,34,1,"Hernan Crespo",76,47
35574,30,1,"Andy Dowie",61,30
35575,96,1,"Mauricio Pinilla",76,16
35576,31,1,"John Baird",58,31
35580,5,1,"Quinton Fortune",72,125
35587,198,1,"Paul McGowan",67,61
35606,238,2,"Per Mertesacker",83,38
35607,19,1,"Frank Fahrenhorst",67,47
35608,24,1,"Afonso Alves,24",78,120
35612,22,1,"Franco Miranda,22",65,138
35626,7,1,"Emanuele Belardi",67,262
35628,16,1,"Luke Wilkshire",70,42
35636,18,1,"Amdy Faye",69,135
35637,40,1,"Djimi Traore",64,44
35638,109,1,"Pedro Munitis",74,47
35641,24,1,"Simone Barone",67,29
35643,115,1,"Marco Marchionni",69,35
35644,244,1,"Antonio Mirante",78,303
35666,18,1,"Merouane Zemmama",67,44
35679,14,2,"Roland Linz",64,45
35680,32,2,"Gabri",60,32
35682,27,1,"Gheorghe Ogararu",66,38
35708,33,1,"Uwe Huenemeier",73,45
35712,34,2,"Jose Holebas",77,56
35718,39,1,"Kenneth Perez",75,132
35724,235,3,"Zlatan Ibrahimovic",89,46
35725,112,1,"Steven MacLean",66,44
35751,124,1,"Gary Warren",66,45
35768,28,1,"Martin Stocklasa",61,35
35787,38,1,"Gary Fraser",62,40
35818,7,1,"Dominik Schmidt",67,37
35828,23,1,"Daniel Brueckner",68,41
35831,74,2,"Albert Bunjaku",67,50
35852,72,1,"Fin Bartels",74,42
35875,5,1,"Benedikt Pliquett",63,246
35881,13,1,"Carsten Rothenbach",59,33
35882,19,1,"Charles Takyi",64,33
35883,11,1,"Florian Bruns",66,49
35891,19,1,"Rene Mihelic",67,44
35901,6,1,"Ken Kallaste",60,33
35905,112,2,"Gary Hooper",74,44
35906,16,1,"Tomasz Kuszczak",71,273
35954,8,1,"Jonathan Tuffey",60,238
35955,104,1,"Scott Boyd",61,52
35968,181,1,"Steven Anderson",67,39
35972,122,1,"Scott Robertson",61,51
35983,7,2,"David Carney",64,38
35988,72,2,"Christian Lell",72,41
35989,204,1,"Clemens Fritz",74,46
35990,47,1,"Mohamed Zidan",75,33
35991,6,1,"Christian Vander",64,252
35996,28,2,"Boubacar Sanogo",69,32
35997,145,1,"Halil Altintop",75,38
35998,39,1,"Matthias Abel",69,39
36000,130,1,"Niko Bungert",76,44
36005,109,1,"Karim Haggui",71,44
36007,104,1,"Thorben Marx",69,40
